Smiles,smiles,score,comment,DrugLikenessReward,DockingScoreReward,LogPReward,HeavyAtomCountReward,NumHAcceptorsReward,NumHDonorsReward,PAINSReward,SureChEMBLReward,GlaxoReward,Reward,DrugLikenessProperty,DockingScoreProperty,LogPProperty,HeavyAtomCountProperty,NumHAcceptorsProperty,NumHDonorsProperty,PAINSProperty,SureChEMBLProperty,GlaxoProperty,Epoch
CNC(=O)c1cccc(-c2ccc(Cc3ccccc3)cc2)c1,CNC(=O)c1cccc(-c2ccc(Cc3ccccc3)cc2)c1,0.95,"Highly drug-like with no major red flags; stable aromatic system, no toxicophores, reasonable physicochemical profile, and moderate synthetic complexity.",9.5,8.4,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,17.9,0.95,-8.4,4.304000000000003,23,1,1,0,0,0,40
NC(=O)Nc1cccc(Cc2cccc(-c3ccccc3)c2)c1,NC(=O)Nc1cccc(Cc2cccc(-c3ccccc3)c2)c1,0.75,"Molecule shows no major reactive groups or toxicophores, but multiple aromatic rings may raise solubility concerns; urea linkage suggests good oral potential.",7.5,9.4,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,16.9,0.75,-9.4,4.435000000000003,23,1,2,0,0,0,40
O=C(NCc1cccc(Cc2ccccc2)c1)c1ccccc1,O=C(NCc1cccc(Cc2ccccc2)c1)c1ccccc1,0.9,No major developability concerns; stable amide linkage and aromatic system with no reactive groups or toxicophores detected.,9.0,8.4,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,17.4,0.9,-8.4,4.207400000000003,23,1,1,0,0,0,40
NC(=O)Nc1cccc(-c2ccc(-c3cccc(Cl)c3)cc2NC(N)=O)c1,NC(=O)Nc1cccc(-c2ccc(-c3cccc(Cl)c3)cc2NC(N)=O)c1,0.5,"Contains a chlorine atom and multiple aromatic rings, raising concerns about lipophilicity and potential metabolic liabilities, though the biphenyl-urea scaffold is structurally common in drugs.",5.0,9.4,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,14.4,0.5,-9.4,4.655200000000002,27,2,4,0,0,0,40
O=C(Cc1cccc(Cc2ccccc2)c1)c1ccccc1,O=C(Cc1cccc(Cc2ccccc2)c1)c1ccccc1,0.95,No major developability concerns; symmetrical biphenyl-ketone core with acceptable physicochemical properties and low synthetic complexity.,9.5,8.8,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,18.3,0.95,-8.8,4.702800000000003,22,1,0,0,0,0,40
O=C1CCCN1c1ccc(-c2cccc(Cc3ccccc3)c2)cc1,O=C1CCCN1c1ccc(-c2cccc(Cc3ccccc3)c2)cc1,0.85,Molecule shows good structural similarity to known drug scaffolds but may have moderate lipophilicity concerns due to extended aromatic systems; no obvious toxicophores or synthetic liabilities detected.,8.5,8.7,-0.07120000000000459,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,17.128799999999995,0.85,-8.7,5.071200000000005,25,1,0,0,0,0,40
O=C(NCCc1ccc2c(c1)OCCO2)c1ccc(-c2ccccc2)cc1,O=C(NCCc1ccc2c(c1)OCCO2)c1ccc(-c2ccccc2)cc1,0.65,"Ether groups (OCCO) may confer hydrolytic instability, and the piperazine-like core raises concerns about lipophilicity and potential toxicity, though the biphenyl scaffold offers structural rigidity.",6.5,8.6,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,15.1,0.65,-8.6,4.097300000000003,27,3,1,0,0,0,40
O=C(Cc1cccc(-c2ccccc2)c1)Cc1ccc2c(c1)OCCO2,O=C(Cc1cccc(-c2ccccc2)c1)Cc1ccc2c(c1)OCCO2,0.75,"Moderate drug-likeness with no major red flags; ether linkage and aromatic system are acceptable, but potential solubility concerns from hydrophobicity.",7.5,9.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,16.5,0.75,-9.0,4.479100000000003,26,3,0,0,0,0,40
O=C(NCc1ccc(Cc2ccccc2)cc1)c1ccccc1,O=C(NCc1ccc(Cc2ccccc2)cc1)c1ccccc1,0.85,"Molecule shows good drug-likeness with no obvious reactive groups, toxicophores, or major physicochemical liabilities, though the lipophilicity may require solubility optimization.",8.5,8.1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,16.6,0.85,-8.1,4.207400000000003,23,1,1,0,0,0,40
O=C(NCc1ccccc1)c1ccc(Cc2ccccc2)cc1,O=C(NCc1ccccc1)c1ccc(Cc2ccccc2)cc1,0.85,"Molecule shows no major developability concerns with a stable amide core, no toxicophores, and reasonable physicochemical properties, though biphenyl lipophilicity may require solubility optimization.",8.5,8.4,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,16.9,0.85,-8.4,4.207400000000003,23,1,1,0,0,0,40
O=C(NCCc1ccccc1)c1cccc(-c2ccc3cc[nH]c3c2)c1,O=C(NCCc1ccccc1)c1cccc(-c2ccc3cc[nH]c3c2)c1,0.45,"Pyrrole ring with hydrogen on nitrogen raises concerns for reactivity/toxicity, and high lipophilicity may impair oral bioavailability.",4.5,9.4,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,13.9,0.45,-9.4,4.807400000000004,26,1,2,0,0,0,40
Cc1ccccc1-c1cccc(C(=O)NCc2ccc3c(c2)OCCO3)c1,Cc1ccccc1-c1cccc(C(=O)NCc2ccc3c(c2)OCCO3)c1,0.85,"No major red flags observed; amide and ether groups are common in drugs, though multiple oxygen atoms may impact lipophilicity and synthetic complexity.",8.5,9.5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,18.0,0.85,-9.5,4.363220000000003,27,3,1,0,0,0,40
NC(=O)NC(NC(=O)c1ccc(-c2ccccc2)cc1)c1ccccc1,NC(=O)NC(NC(=O)c1ccc(-c2ccccc2)cc1)c1ccccc1,0.95,Symmetric urea-based scaffold with two aromatic rings shows no major red flags; good balance of hydrophobicity and polarity with no obvious toxicophores or synthetic complexity issues.,9.5,8.8,-0.0,-0.0,-0.0,-0.0,-0.0,-1.0,-0.0,17.3,0.95,-8.8,3.4505000000000026,26,2,3,0,1,0,40
O=C(CCc1ccccc1)c1cccc(-c2ccccc2)c1,O=C(CCc1ccccc1)c1cccc(-c2ccccc2)c1,0.75,"Potential solubility concerns due to high lipophilicity from multiple aromatic rings, but no major reactive groups or toxicophores observed.",7.5,8.4,-0.1691000000000047,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,15.730899999999995,0.75,-8.4,5.169100000000005,22,1,0,0,0,0,40
CNC(=O)c1ccc(-c2ccc(C)c(-c3ccccc3)c2)cc1,CNC(=O)c1ccc(-c2ccc(C)c(-c3ccccc3)c2)cc1,0.95,No major developability concerns; stable amide core with symmetric biphenyl substitution and no obvious toxicophores or reactive groups.,9.5,9.2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,18.7,0.95,-9.2,4.688620000000003,23,1,1,0,0,0,40
Cc1cccc(C(=O)NCc2cccc(-c3ccccc3)c2)c1,Cc1cccc(C(=O)NCc2cccc(-c3ccccc3)c2)c1,0.95,"No major developability concerns; biphenyl amide scaffold with no reactive groups, toxicophores, or structural alerts, and reasonable physicochemical profile.",9.5,8.9,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,18.4,0.95,-8.9,4.592020000000003,23,1,1,0,0,0,40
O=C(NCc1ccccc1)c1ccc(Cc2ccccc2)cc1,O=C(NCc1ccccc1)c1ccc(Cc2ccccc2)cc1,0.85,"Molecule shows no major developability concerns with a stable amide core, no toxicophores, and reasonable physicochemical properties, though biphenyl lipophilicity may require solubility optimization.",8.5,8.4,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,16.9,0.85,-8.4,4.207400000000003,23,1,1,0,0,0,40
O=C(NCc1ccccc1)c1cccc(Cc2ccccc2)c1,O=C(NCc1ccccc1)c1cccc(Cc2ccccc2)c1,0.4,"Aniline-like amine and multiple aromatic rings raise concerns about metabolic liability and poor solubility, though the core scaffold is structurally simple.",4.0,8.5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,12.5,0.4,-8.5,4.207400000000003,23,1,1,0,0,0,40
CC(=O)CNC(=O)c1cccc(-c2ccc(-c3ccccc3)cc2)c1,CC(=O)CNC(=O)c1cccc(-c2ccc(-c3ccccc3)cc2)c1,0.65,"Moderate concern for carbamate hydrolysis liability and potential solubility issues due to high lipophilicity, though the aromatic core and amide groups are drug-like.",6.5,9.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,15.5,0.65,-9.0,4.339400000000003,25,2,1,0,0,0,40
O=C(Cc1ccccc1)NCc1cccc(-c2ccccc2)c1,O=C(Cc1ccccc1)NCc1cccc(-c2ccccc2)c1,0.9,"No major developability concerns; stable amide linkage, no toxicophores, and favorable physicochemical profile with low molecular weight and moderate complexity.",9.0,7.7,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,16.7,0.9,-7.7,4.212500000000003,23,1,1,0,0,0,40
O=C(Cc1ccc2c(c1)OCCO2)c1cccc(C(=O)NCc2ccccc2)c1,O=C(Cc1ccc2c(c1)OCCO2)c1cccc(C(=O)NCc2ccccc2)c1,0.65,"Contains ethylene glycol (OCCO) and a secondary amine, which may raise toxicity concerns, though the aromatic core and amide linkage offer structural stability.",6.5,9.1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,15.6,0.65,-9.1,3.813200000000003,29,4,1,0,0,0,40
c1ccc(Cc2ccc(Cc3ccccc3)cc2)cc1,c1ccc(Cc2ccc(Cc3ccccc3)cc2)cc1,0.85,"No major developability concerns observed; symmetrical biphenyl core with cyclohexyl substituents shows good structural simplicity and no reactive/toxic groups, though potential solubility challenges may require formulation optimization.",8.5,7.9,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,16.4,0.85,-7.9,4.868200000000004,20,0,0,0,0,0,40
O=C(NCc1cccc(Cc2ccccc2)c1)c1ccccc1,O=C(NCc1cccc(Cc2ccccc2)c1)c1ccccc1,0.9,No major developability concerns; stable amide linkage and aromatic system with no reactive groups or toxicophores detected.,9.0,8.4,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,17.4,0.9,-8.4,4.207400000000003,23,1,1,0,0,0,40
Cc1cccc(Cc2ccc(-c3ccccc3)cc2)c1,Cc1cccc(Cc2ccc(-c3ccccc3)cc2)c1,0.95,"No major developability concerns; simple aromatic system with no reactive groups, toxicophores, or structural alerts.",9.5,8.7,-0.25282000000000426,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,17.947179999999996,0.95,-8.7,5.252820000000004,20,0,0,0,0,0,40
O=C(NC(c1ccccc1)c1ccc2c(c1)OCCO2)c1cccc(-c2ccccc2)c1,O=C(NC(c1ccccc1)c1ccc2c(c1)OCCO2)c1cccc(-c2ccccc2)c1,0.85,"No major red flags observed; aromatic core with amide linkage and ether substituents shows reasonable drug-like features, though potential solubility challenges may require formulation optimization.",8.5,9.5,-0.644200000000005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,17.355799999999995,0.85,-9.5,5.644200000000005,32,3,1,0,0,0,40
Cc1ccc(-c2ccccc2)cc1CNC(=O)c1ccccc1,Cc1ccc(-c2ccccc2)cc1CNC(=O)c1ccccc1,0.85,"Drug-like biphenyl-piperidine amide with no obvious reactive groups or toxicophores, though potential logP concerns may require solubility optimization.",8.5,8.7,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,17.2,0.85,-8.7,4.592020000000003,23,1,1,0,0,0,40
O=C(Cc1ccc(Cc2ccccc2)cc1)c1ccccc1,O=C(Cc1ccc(Cc2ccccc2)cc1)c1ccccc1,0.85,No major developability concerns; aromatic system and ketone are common features with no obvious toxicophores or instability alerts.,8.5,8.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,16.5,0.85,-8.0,4.702800000000003,22,1,0,0,0,0,40
O=C(NCC1CCCCCC1)c1cccc(-c2ccc(-c3ccnc4ccccc34)cc2)c1,O=C(NCC1CCCCCC1)c1cccc(-c2ccc(-c3ccnc4ccccc34)cc2)c1,0.4,"Presence of a pyridine ring and naphthyl group raises structural alert concerns, while the long aliphatic chain and fused aromatic systems may impair solubility and oral bioavailability.",4.0,9.1,-2.2690000000000072,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,10.830999999999992,0.4,-9.1,7.269000000000007,33,2,1,0,0,0,40
O=CCc1cccc(-c2ccc(C(=O)NCc3ccccc3)cc2)c1,O=CCc1cccc(-c2ccc(C(=O)NCc3ccccc3)cc2)c1,0.85,"Molecule shows good drug-like features with no obvious reactive groups or toxicophores, though the presence of multiple aromatic rings may impact solubility and lipophilicity.",8.5,8.5,-0.0,-0.0,-0.0,-0.0,-0.0,-1.0,-0.0,16.0,0.85,-8.5,4.025000000000003,25,2,1,0,1,0,40
O=C(NCc1ccccc1)c1ccc(Cc2ccccc2)cc1,O=C(NCc1ccccc1)c1ccc(Cc2ccccc2)cc1,0.85,"Molecule shows no major developability concerns with a stable amide core, no toxicophores, and reasonable physicochemical properties, though biphenyl lipophilicity may require solubility optimization.",8.5,8.4,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,16.9,0.85,-8.4,4.207400000000003,23,1,1,0,0,0,40
Cc1cccc(Cc2cccc(C)c2)c1,Cc1cccc(Cc2cccc(C)c2)c1,0.85,"Symmetrical biphenyl core with methyl groups shows good scaffold simplicity but lacks polar groups, potentially limiting solubility and oral bioavailability.",8.5,7.8,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,16.3,0.85,-7.8,3.8942400000000026,15,0,0,0,0,0,40
CNC(=O)c1ccc(CNC(=O)c2ccccc2)c(-c2ccccc2)c1,CNC(=O)c1ccc(CNC(=O)c2ccccc2)c(-c2ccccc2)c1,0.75,"Moderate complexity with two amide groups and biphenyl core; no obvious reactive groups or toxicophores, but potential solubility concerns due to lipophilicity.",7.5,8.9,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,16.4,0.75,-8.9,3.643200000000002,26,2,2,0,0,0,40
O=C(NCCc1ccccc1)c1ccccc1-c1ccccc1,O=C(NCCc1ccccc1)c1ccccc1-c1ccccc1,0.85,"No major red flags observed; amide core and aromatic system are drug-like, though multiple phenyl groups may increase lipophilicity.",8.5,8.8,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,17.3,0.85,-8.8,4.326100000000003,23,1,1,0,0,0,40
CNC(=O)c1ccc(Cc2ccc(-c3ccccc3)cc2)cc1,CNC(=O)c1ccc(Cc2ccc(-c3ccccc3)cc2)cc1,0.95,"No major developability concerns; favorable physicochemical profile with no reactive groups, toxicophores, or structural alerts, though the fused aromatic system may require further optimization for metabolic stability.",9.5,8.5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,18.0,0.95,-8.5,4.304000000000003,23,1,1,0,0,0,40
NC(=O)Nc1ccc2c(-c3cccc(Cc4ccccc4)c3)c[nH]c2c1,NC(=O)Nc1ccc2c(-c3cccc(Cc4ccccc4)c3)c[nH]c2c1,0.65,Moderate complexity with multiple aromatic rings and a urea linkage; potential solubility concerns due to high lipophilicity but no obvious toxicophores or reactive groups.,6.5,9.8,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,16.3,0.65,-9.8,4.916300000000003,26,1,3,0,0,0,40
O=C(Cc1ccccc1)c1cccc(CNC(=O)c2ccccc2)c1,O=C(Cc1ccccc1)c1cccc(CNC(=O)c2ccccc2)c1,0.85,"No major red flags observed; contains stable aromatic systems and common amide linkage, though potential for moderate lipophilicity and synthetic complexity may require further evaluation.",8.5,8.7,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,17.2,0.85,-8.7,4.0420000000000025,25,2,1,0,0,0,40
CNC(=O)c1cccc(Cc2cccc(-c3ccccc3)c2)c1,CNC(=O)c1cccc(Cc2cccc(-c3ccccc3)c2)c1,0.85,"No major red flags observed; biphenyl amide scaffold with cyclohexyl substituent shows reasonable drug-likeness, though potential concerns about lipophilicity and molecular weight may require further optimization.",8.5,8.9,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,17.4,0.85,-8.9,4.304000000000003,23,1,1,0,0,0,40
O=C(Cc1ccc(Cc2ccccc2)cc1)c1ccccc1,O=C(Cc1ccc(Cc2ccccc2)cc1)c1ccccc1,0.85,No major developability concerns; aromatic system and ketone are common features with no obvious toxicophores or instability alerts.,8.5,8.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,16.5,0.85,-8.0,4.702800000000003,22,1,0,0,0,0,40
CC(=O)c1cccc(C(=O)Cc2cccc(-c3ccccc3)c2)c1,CC(=O)c1cccc(C(=O)Cc2cccc(-c3ccccc3)c2)c1,0.85,"Symmetric aromatic core with two ketone groups shows no major liabilities, though lipophilicity may require solubility optimization.",8.5,9.1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,17.6,0.85,-9.1,4.981600000000005,24,2,0,0,0,0,40
O=C(CCc1ccc2c(c1)OCCO2)c1cccc(-c2ccccc2)c1,O=C(CCc1ccc2c(c1)OCCO2)c1cccc(-c2ccccc2)c1,0.65,"Moderate drug-likeness with potential liabilities in lipophilicity and solubility due to multiple aromatic rings and ether groups, but no obvious toxicophores or reactive functional groups.",6.5,9.3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,15.8,0.65,-9.3,4.940300000000004,26,3,0,0,0,0,40
O=C(NCc1cccc(Cc2ccccc2)c1)c1ccccc1,O=C(NCc1cccc(Cc2ccccc2)c1)c1ccccc1,0.9,No major developability concerns; stable amide linkage and aromatic system with no reactive groups or toxicophores detected.,9.0,8.4,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,17.4,0.9,-8.4,4.207400000000003,23,1,1,0,0,0,40
CC(=O)c1ccccc1-c1ccc(C(=O)NCc2ccccc2)cc1,CC(=O)c1ccccc1-c1ccc(C(=O)NCc2ccccc2)cc1,0.75,"Moderate logP and molecular weight may impact solubility, but no reactive groups or toxicophores are evident.",7.5,8.5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,16.0,0.75,-8.5,4.486200000000004,25,2,1,0,0,0,40
O=C(NCCc1ccccc1)c1ccc(-c2ccccc2)cc1,O=C(NCCc1ccccc1)c1ccc(-c2ccccc2)cc1,0.85,No major developability concerns; biphenyl core with amide linkage and aromatic substituents shows good drug-like features and minimal structural alerts.,8.5,8.3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,16.8,0.85,-8.3,4.326100000000003,23,1,1,0,0,0,40
Cc1cccc(CC(=O)c2ccc(-c3ccc4c(c3)OCCO4)cc2)c1,Cc1cccc(CC(=O)c2ccc(-c3ccc4c(c3)OCCO4)cc2)c1,0.85,"No major red flags observed; stable core with no toxicophores, moderate physicochemical profile, and reasonable oral developability potential despite a slightly complex substitution pattern.",8.5,9.4,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,17.9,0.85,-9.4,4.858620000000005,26,3,0,0,0,0,40
Cc1ccc(C(NC(=O)c2ccccc2)c2ccccc2)cc1,Cc1ccc(C(NC(=O)c2ccccc2)c2ccccc2)cc1,0.85,"Molecule shows no major red flags with stable amide/urea linkage and common aromatic scaffolds, though moderate lipophilicity may require solubility optimization.",8.5,8.1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,16.6,0.85,-8.1,4.514420000000003,23,1,1,0,0,0,40
Cc1cccc(CNC(=O)c2ccc(-c3ccccc3)cc2)c1,Cc1cccc(CNC(=O)c2ccc(-c3ccccc3)cc2)c1,0.85,"No major red flags; contains common scaffolds (amide, piperidine, aromatic rings) with no obvious toxicophores or reactive groups.",8.5,9.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,17.5,0.85,-9.0,4.592020000000003,23,1,1,0,0,0,40
NC(=O)CSc1ccc(NC(N)=O)cc1-c1ccc(-c2ccnc3ccccc23)cc1,NC(=O)CSc1ccc(NC(N)=O)cc1-c1ccc(-c2ccnc3ccccc23)cc1,0.6,Moderate lipophilicity and synthetic complexity; no major toxicophores or reactive groups identified.,6.0,9.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,15.0,0.6,-9.0,4.636800000000003,31,4,3,0,0,0,40
NC(=O)Nc1cc(-c2ccc3cc[nH]c3c2)ccc1Cc1ccccc1,NC(=O)Nc1cc(-c2ccc3cc[nH]c3c2)ccc1Cc1ccccc1,0.7,"Fused heterocycle and moderate complexity; no major toxicophores or instability flags, but synthetic challenges may arise from the pyrrole ring and aromatic system.",7.0,10.2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,17.2,0.7,-10.2,4.916300000000002,26,1,3,0,0,0,40
O=C(NCc1ccc2c(c1)OCCO2)c1ccc(Cc2ccccc2)cc1,O=C(NCc1ccc2c(c1)OCCO2)c1ccc(Cc2ccccc2)cc1,0.85,No major red flags observed; structurally resembles benzamide derivatives with acceptable H-bonding potential and moderate complexity.,8.5,8.6,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,17.1,0.85,-8.6,3.9786000000000037,27,3,1,0,0,0,40
Cc1cccc(-c2cccc(C(=O)NCc3ccccc3)c2)c1,Cc1cccc(-c2cccc(C(=O)NCc3ccccc3)c2)c1,0.85,Molecule shows no major red flags; contains stable amide linkage and common aromatic scaffolds with acceptable molecular weight and no obvious toxicophores.,8.5,9.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,17.5,0.85,-9.0,4.592020000000003,23,1,1,0,0,0,40
CNC(=O)c1cccc(C(=O)NCc2ccc(-c3ccccc3)cc2)c1,CNC(=O)c1cccc(C(=O)NCc2ccc(-c3ccccc3)cc2)c1,0.85,"Molecule shows good drug-likeness with no obvious toxicophores or reactive groups, though the presence of two carbonyl groups may raise mild metabolic stability concerns.",8.5,9.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,17.5,0.85,-9.0,3.643200000000003,26,2,2,0,0,0,40
Cc1ccc(-c2ccccc2)c(C(=O)NCc2ccccc2)c1,Cc1ccc(-c2ccccc2)c(C(=O)NCc2ccccc2)c1,0.95,"No major developability concerns; contains common drug-like features (amide, aromatic rings) with no reactive groups, toxicophores, or structural alerts.",9.5,8.6,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,18.1,0.95,-8.6,4.592020000000003,23,1,1,0,0,0,40
O=C(NCc1ccccc1)c1ccc(Cc2ccccc2)cc1,O=C(NCc1ccccc1)c1ccc(Cc2ccccc2)cc1,0.85,"Molecule shows no major developability concerns with a stable amide core, no toxicophores, and reasonable physicochemical properties, though biphenyl lipophilicity may require solubility optimization.",8.5,8.4,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,16.9,0.85,-8.4,4.207400000000003,23,1,1,0,0,0,40
CC(=O)c1cccc(-c2ccccc2CNC(=O)c2ccccc2)c1,CC(=O)c1cccc(-c2ccccc2CNC(=O)c2ccccc2)c1,0.85,"Molecule shows good drug-like features with no major red flags, though the piperazine-amine linkage and lipophilic aromatic system may require solubility optimization.",8.5,9.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,17.5,0.85,-9.0,4.486200000000003,25,2,1,0,0,0,40
Cc1ccc(-c2cccc(C(=O)NCc3ccccc3)c2)cc1,Cc1ccc(-c2cccc(C(=O)NCc3ccccc3)c2)cc1,0.85,"Stable biphenyl amide with no reactive groups, toxicophores, or major physicochemical liabilities; synthetic tractability and reasonable molecular complexity.",8.5,8.9,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,17.4,0.85,-8.9,4.592020000000003,23,1,1,0,0,0,40
O=C(NCc1cccc(Cc2ccccc2)c1)c1ccccc1,O=C(NCc1cccc(Cc2ccccc2)c1)c1ccccc1,0.9,No major developability concerns; stable amide linkage and aromatic system with no reactive groups or toxicophores detected.,9.0,8.4,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,17.4,0.9,-8.4,4.207400000000003,23,1,1,0,0,0,40
CNC(=O)c1ccc(-c2ccc(Cc3ccc4c(c3)OCCO4)cc2)cc1,CNC(=O)c1ccc(-c2ccc(Cc3ccc4c(c3)OCCO4)cc2)cc1,0.65,"Moderate complexity with multiple aromatic rings and an ethylene glycol group; potential liabilities include synthetic complexity and possible solubility issues, though the amide group offers hydrogen bonding capacity.",6.5,9.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,15.5,0.65,-9.0,4.075200000000003,27,3,1,0,0,0,40
O=C(NCc1ccc(Cc2ccccc2)cc1)c1ccccc1,O=C(NCc1ccc(Cc2ccccc2)cc1)c1ccccc1,0.85,"Molecule shows good drug-likeness with no obvious reactive groups, toxicophores, or major physicochemical liabilities, though the lipophilicity may require solubility optimization.",8.5,8.1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,16.6,0.85,-8.1,4.207400000000003,23,1,1,0,0,0,40
Cc1cccc(-c2ccc(C(=O)NCc3ccccc3)cc2)c1,Cc1cccc(-c2ccc(C(=O)NCc3ccccc3)cc2)c1,0.8,"Multiple aromatic rings and a benzamide group suggest moderate lipophilicity, but no major toxicophores or synthetic liabilities are evident.",8.0,8.9,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,16.9,0.8,-8.9,4.592020000000003,23,1,1,0,0,0,40
O=C(NCc1ccc(Cc2ccccc2)cc1)c1ccccc1,O=C(NCc1ccc(Cc2ccccc2)cc1)c1ccccc1,0.85,"Molecule shows good drug-likeness with no obvious reactive groups, toxicophores, or major physicochemical liabilities, though the lipophilicity may require solubility optimization.",8.5,8.1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,16.6,0.85,-8.1,4.207400000000003,23,1,1,0,0,0,40
O=C(NCc1ccccc1)c1ccc(Cc2ccccc2)cc1,O=C(NCc1ccccc1)c1ccc(Cc2ccccc2)cc1,0.85,"Molecule shows no major developability concerns with a stable amide core, no toxicophores, and reasonable physicochemical properties, though biphenyl lipophilicity may require solubility optimization.",8.5,8.4,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,16.9,0.85,-8.4,4.207400000000003,23,1,1,0,0,0,40
O=C(NCc1cccc(Cc2ccccc2)c1)c1c[nH]c2ccccc12,O=C(NCc1cccc(Cc2ccccc2)c1)c1c[nH]c2ccccc12,0.85,"No major red flags observed; fused aromatic system and amide linkage are drug-like, though multiple aromatic rings may increase lipophilicity.",8.5,9.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,17.5,0.85,-9.0,4.688700000000003,26,1,2,0,0,0,40
CC(=O)c1cccc(C(NC(=O)c2ccccc2)c2ccccc2)c1,CC(=O)c1cccc(C(NC(=O)c2ccccc2)c2ccccc2)c1,0.85,"Molecule shows no major red flags; contains common drug-like features (amide, aromatic rings) with no toxicophores or reactive groups, though multiple aromatic rings may slightly impact solubility.",8.5,7.7,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,16.2,0.85,-7.7,4.408600000000003,25,2,1,0,0,0,40
Cc1cccc(Cc2cccc(-c3ccccc3)c2)c1,Cc1cccc(Cc2cccc(-c3ccccc3)c2)c1,0.65,"Moderate lipophilicity and lack of H-bonding capacity may limit solubility and permeability, but no major reactive groups or toxicophores are present.",6.5,8.6,-0.25282000000000426,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,14.847179999999994,0.65,-8.6,5.252820000000004,20,0,0,0,0,0,40
